,idShow,idCategory
39470,18859,94
39471,18860,92
39472,18860,93
39473,18860,94
39474,18861,82
39475,18861,89
39476,18861,83
39477,18862,92
39478,18862,94
39479,18862,109
39480,18863,82
39481,18863,97
39482,18863,83
39483,18864,85
39484,18864,4
39485,18864,82
39486,18865,118
39487,18865,89
39488,18866,96
39489,18866,94
39490,18866,99
39491,18867,87
39492,18868,87
39493,18868,97
39494,18869,85
39495,18869,82
39496,18869,97
39497,18870,105
39498,18870,94
39499,18871,96
39500,18871,94
39501,18871,99
39502,18872,105
39503,18872,94
39504,18873,4
39505,18874,117
39506,18875,117
39507,18876,82
39508,18876,83
39509,18876,90
39510,18877,96
39511,18878,82
39512,18878,89
39513,18878,83
39514,18879,96
39515,18879,100
39516,18880,95
39517,18880,82
39518,18880,88
39519,18881,96
39520,18881,92
39521,18881,94
39522,18882,105
39523,18882,92
39524,18882,94
39525,18883,92
39526,18883,94
39527,18883,98
39528,18884,92
39529,18884,94
39530,18884,99
39531,18885,96
39532,18885,92
39533,18885,94
39534,18886,96
39535,18887,87
39536,18888,96
39537,18888,92
39538,18888,94
39539,18889,96
39540,18889,94
39541,18889,99
39542,18890,117
39543,18891,92
39544,18891,94
39545,18891,102
39546,18892,96
39547,18892,92
39548,18892,93
39549,18893,4
39550,18893,82
39551,18893,112
39552,18894,4
39553,18894,87
39554,18894,112
39555,18895,89
39556,18896,92
39557,18896,99
39558,18897,96
39559,18898,65
39560,18898,109
39561,18899,92
39562,18899,94
39563,18899,98
39564,18900,83
39565,18900,90
39566,18900,84
39567,18901,82
39568,18901,88
39569,18901,83
39570,18902,82
39571,18902,83
39572,18902,84
39573,18903,96
39574,18903,92
39575,18903,94
39576,18904,105
39577,18904,94
39578,18905,96
39579,18905,92
39580,18905,94
39581,18906,108
39582,18906,94
39583,18906,99
39584,18907,85
39585,18907,82
39586,18907,97
39587,18908,104
39588,18909,96
39589,18909,92
39590,18910,92
39591,18910,94
39592,18910,98
39593,18911,91
39594,18911,96
39595,18911,92
39596,18912,92
39597,18912,94
39598,18913,92
39599,18913,94
39600,18913,99
39601,18914,92
39602,18914,94
39603,18914,100
39604,18915,92
39605,18915,94
39606,18916,92
39607,18916,94
39608,18916,99
39609,18917,105
39610,18917,92
39611,18917,94
39612,18918,96
39613,18918,94
39614,18918,100
39615,18919,96
39616,18919,94
39617,18919,100
39618,18920,94
39619,18920,100
39620,18920,99
39621,18921,105
39622,18921,92
39623,18921,94
39624,18922,92
39625,18922,94
39626,18922,98
39627,18923,92
39628,18923,94
39629,18924,105
39630,18924,96
39631,18924,94
39632,18925,92
39633,18925,94
39634,18925,99
39635,18926,96
39636,18926,94
39637,18926,99
39638,18927,96
39639,18927,94
39640,18927,99
39641,18928,91
39642,18928,92
39643,18928,93
39644,18929,4
39645,18929,82
39646,18930,65
39647,18931,92
39648,18931,93
39649,18931,94
39650,18932,82
39651,18932,83
39652,18932,84
39653,18933,82
39654,18933,88
39655,18933,83
39656,18934,82
39657,18934,89
39658,18935,110
39659,18935,82
39660,18936,19
39661,18937,96
39662,18938,89
39663,18939,96
39664,18939,101
39665,18939,94
39666,18940,117
39667,18941,85
39668,18941,97
39669,18941,86
39670,18942,105
39671,18942,92
39672,18942,102
39673,18943,85
39674,18943,82
39675,18943,86
39676,18944,65
39677,18945,82
39678,18945,89
39679,18945,83
39680,18946,92
39681,18946,94
39682,18947,117
39683,18948,94
39684,18948,98
39685,18949,95
39686,18949,82
39687,18949,87
39688,18950,4
39689,18950,82
39690,18951,91
39691,18951,96
39692,18952,96
39693,18953,104
39694,18953,89
39695,18954,82
39696,18954,89
39697,18954,83
39698,18955,104
39699,18956,92
39700,18956,115
39701,18956,94
39702,18957,96
39703,18957,94
39704,18958,4
39705,18958,82
39706,18958,97
39707,18959,65
39708,18959,94
39709,18959,100
39710,18960,105
39711,18960,108
39712,18960,94
39713,18961,91
39714,18961,92
39715,18961,94
39716,18962,118
39717,18962,89
39718,18963,82
39719,18963,88
39720,18963,83
39721,18964,105
39722,18964,102
39723,18965,117
39724,18966,101
39725,18966,93
39726,18966,94
39727,18967,82
39728,18967,86
39729,18967,83
39730,18968,95
39731,18968,82
39732,18968,87
39733,18969,85
39734,18969,4
39735,18970,82
39736,18970,111
39737,18970,88
39738,18971,4
39739,18971,82
39740,18972,117
39741,18973,105
39742,18973,96
39743,18973,92
39744,18974,92
39745,18974,93
39746,18974,94
39747,18975,91
39748,18975,92
39749,18976,117
39750,18977,117
39751,18978,117
39752,18979,117
39753,18980,96
39754,18980,92
39755,18980,94
39756,18981,96
39757,18981,92
39758,18981,94
39759,18982,117
39760,18983,92
39761,18983,94
39762,18983,99
39763,18984,96
39764,18984,92
39765,18984,94
39766,18985,92
39767,18985,93
39768,18985,116
39769,18986,91
39770,18986,96
39771,18986,92
39772,18987,92
39773,18987,94
39774,18987,98
39775,18988,96
39776,18988,92
39777,18988,94
39778,18989,85
39779,18989,83
39780,18989,84
39781,18990,101
39782,18990,94
39783,18991,96
39784,18991,92
39785,18991,94
39786,18992,65
39787,18992,100
39788,18993,92
39789,18993,93
39790,18993,94
39791,18994,117
39792,18995,85
39793,18995,83
39794,18995,84
39795,18996,101
39796,18996,93
39797,18996,94
39798,18997,92
39799,18997,94
39800,18997,98
39801,18998,95
39802,18998,82
39803,18998,87
39804,18999,117
39805,19000,95
39806,19000,85
39807,19000,82
39808,19001,96
39809,19001,92
39810,19001,94
39811,19002,65
39812,19003,102
39813,19003,98
39814,19004,104
39815,19004,89
39816,19005,117
39817,19006,82
39818,19006,89
39819,19007,105
39820,19007,108
39821,19007,102
39822,19008,96
39823,19008,94
39824,19008,116
39825,19009,83
39826,19010,92
39827,19010,93
39828,19010,94
39829,19011,94
39830,19012,85
39831,19012,86
39832,19012,83
39833,19013,92
39834,19013,94
39835,19013,99
39836,19014,117
39837,19015,82
39838,19015,97
39839,19015,89
39840,19016,96
39841,19016,92
39842,19016,94
39843,19017,96
39844,19017,94
39845,19018,65
39846,19018,94
39847,19019,96
39848,19019,99
39849,19020,92
39850,19020,93
39851,19020,94
39852,19021,92
39853,19021,94
39854,19022,104
39855,19023,104
39856,19024,96
39857,19024,92
39858,19024,93
39859,19025,96
39860,19025,93
39861,19025,94
39862,19026,117
39863,19027,85
39864,19027,4
39865,19027,84
39866,19028,83
39867,19029,110
39868,19029,104
39869,19030,92
39870,19030,94
39871,19031,92
39872,19031,94
39873,19031,98
39874,19032,85
39875,19032,4
39876,19032,82
39877,19033,92
39878,19033,93
39879,19034,65
39880,19034,94
39881,19034,109
39882,19035,89
39883,19036,89
39884,19037,118
39885,19037,89
39886,19038,92
39887,19038,94
39888,19038,98
39889,19039,82
39890,19039,111
39891,19039,88
39892,19040,117
39893,19041,96
39894,19041,99
39895,19042,117
39896,19043,104
39897,19043,86
39898,19043,106
39899,19044,82
39900,19044,86
39901,19044,89
39902,19045,117
39903,19046,96
39904,19046,94
39905,19046,99
39906,19047,104
39907,19048,85
39908,19048,104
39909,19048,89
39910,19049,117
39911,19050,65
39912,19050,94
39913,19051,105
39914,19051,92
39915,19051,94
39916,19052,105
39917,19052,108
39918,19052,107
39919,19053,110
39920,19053,82
39921,19054,117
39922,19055,96
39923,19055,93
39924,19056,118
39925,19057,117
39926,19058,85
39927,19058,4
39928,19058,84
39929,19059,96
39930,19059,99
39931,19060,104
39932,19060,89
39933,19061,117
39934,19062,96
39935,19062,94
39936,19063,101
39937,19064,91
39938,19064,96
39939,19064,100
39940,19065,118
39941,19065,89
39942,19066,92
39943,19066,102
39944,19066,98
39945,19067,117
39946,19068,65
39947,19069,92
39948,19069,94
39949,19070,104
39950,19071,96
39951,19071,94
39952,19071,99
39953,19072,105
39954,19072,94
39955,19073,96
39956,19073,92
39957,19073,94
39958,19074,96
39959,19074,94
39960,19075,105
39961,19075,94
39962,19076,92
39963,19076,94
39964,19077,105
39965,19077,92
39966,19077,93
39967,19078,65
39968,19078,94
39969,19079,105
39970,19079,93
39971,19080,96
39972,19080,94
39973,19081,117
39974,19082,96
39975,19082,94
39976,19082,99
39977,19083,19
39978,19084,19
39979,19085,19
39980,19086,19
39981,19087,19
39982,19088,19
39983,19089,104
39984,19090,92
39985,19090,94
39986,19091,82
39987,19091,118
39988,19092,96
39989,19092,92
39990,19092,93
39991,19093,96
39992,19093,94
39993,19094,82
39994,19094,83
39995,19095,96
39996,19095,94
39997,19095,99
39998,19096,92
39999,19096,94
40000,19097,4
40001,19098,91
40002,19098,92
40003,19098,99
40004,19099,82
40005,19099,83
40006,19099,90
40007,19100,96
40008,19100,94
40009,19100,109
40010,19101,82
40011,19101,83
40012,19102,65
40013,19103,96
40014,19104,82
40015,19104,88
40016,19104,89
40017,19105,82
40018,19105,83
40019,19106,117
40020,19107,65
40021,19108,91
40022,19109,105
40023,19109,96
40024,19109,94
40025,19110,117
40026,19111,96
40027,19111,92
40028,19111,93
40029,19112,96
40030,19112,92
40031,19113,65
40032,19114,96
40033,19114,92
40034,19114,94
40035,19115,82
40036,19115,83
40037,19116,85
40038,19116,82
40039,19116,83
40040,19117,118
40041,19117,89
40042,19118,105
40043,19118,102
40044,19119,92
40045,19119,115
40046,19119,93
40047,19120,96
40048,19120,94
40049,19120,99
40050,19121,104
40051,19122,92
40052,19122,93
40053,19122,94
40054,19123,117
40055,19124,82
40056,19124,83
40057,19125,92
40058,19125,93
40059,19126,92
40060,19126,93
40061,19126,109
40062,19127,92
40063,19127,94
40064,19127,102
40065,19128,65
40066,19128,115
40067,19129,117
40068,19130,96
40069,19130,92
40070,19130,93
40071,19131,117
40072,19132,95
40073,19132,82
40074,19132,88
40075,19133,104
40076,19134,101
40077,19134,93
40078,19135,117
40079,19136,92
40080,19136,94
40081,19136,98
40082,19137,86
40083,19137,106
40084,19138,92
40085,19138,94
40086,19138,98
40087,19139,92
40088,19139,94
40089,19140,85
40090,19140,82
40091,19140,89
40092,19141,117
40093,19142,95
40094,19142,82
40095,19142,89
40096,19143,105
40097,19143,96
40098,19143,92
40099,19144,92
40100,19144,94
40101,19144,98
40102,19145,96
40103,19145,92
40104,19145,94
40105,19146,92
40106,19146,94
40107,19146,99
40108,19147,96
40109,19147,92
40110,19147,94
40111,19148,95
40112,19148,82
40113,19148,88
40114,19149,105
40115,19149,102
40116,19150,92
40117,19150,93
40118,19150,109
40119,19151,96
40120,19151,99
40121,19152,4
40122,19153,117
40123,19154,92
40124,19154,102
40125,19154,98
40126,19155,119
40127,19155,85
40128,19155,82
40129,19156,96
40130,19156,114
40131,19157,96
40132,19157,114
40133,19158,4
40134,19159,95
40135,19159,82
40136,19159,118
40137,19160,92
40138,19160,94
40139,19160,98
40140,19161,105
40141,19161,96
40142,19162,92
40143,19162,94
40144,19163,92
40145,19163,93
40146,19163,100
40147,19164,95
40148,19164,82
40149,19164,83
40150,19165,92
40151,19165,100
40152,19166,92
40153,19166,94
40154,19166,100
40155,19167,118
40156,19167,89
40157,19168,91
40158,19168,92
40159,19169,82
40160,19169,97
40161,19169,83
40162,19170,65
40163,19171,85
40164,19171,4
40165,19172,117
40166,19173,108
40167,19173,91
40168,19173,94
40169,19174,96
40170,19174,92
40171,19174,94
40172,19175,82
40173,19175,88
40174,19175,83
40175,19176,82
40176,19176,83
40177,19176,84
40178,19177,92
40179,19177,94
40180,19178,105
40181,19178,92
40182,19178,94
40183,19179,110
40184,19179,82
40185,19180,117
40186,19181,91
40187,19182,110
40188,19182,82
40189,19183,95
40190,19183,85
40191,19183,82
40192,19184,92
40193,19184,98
40194,19185,85
40195,19185,82
40196,19185,111
40197,19186,65
40198,19186,94
40199,19186,109
40200,19187,94
40201,19187,98
40202,19188,85
40203,19188,82
40204,19188,83
40205,19189,117
40206,19190,91
40207,19190,65
40208,19191,4
40209,19191,112
40210,19192,117
40211,19193,117
40212,19194,101
40213,19194,94
40214,19195,85
40215,19195,82
40216,19195,83
40217,19196,117
40218,19197,105
40219,19197,93
40220,19197,102
40221,19198,92
40222,19198,94
40223,19198,99
40224,19199,92
40225,19199,94
40226,19200,105
40227,19200,96
40228,19200,94
40229,19201,92
40230,19201,100
40231,19201,99
40232,19202,96
40233,19202,94
40234,19203,92
40235,19203,94
40236,19203,99
40237,19204,96
40238,19204,93
40239,19204,94
40240,19205,92
40241,19205,94
40242,19206,96
40243,19206,94
40244,19207,19
40245,19208,19
40246,19209,96
40247,19209,114
40248,19210,19
40249,19211,96
40250,19211,93
40251,19211,94
40252,19212,92
40253,19212,94
40254,19213,92
40255,19213,94
40256,19213,98
40257,19214,19
40258,19215,117
40259,19216,101
40260,19216,94
40261,19216,98
40262,19217,82
40263,19217,88
40264,19217,89
40265,19218,82
40266,19218,83
40267,19218,103
40268,19219,102
40269,19219,98
40270,19220,85
40271,19220,83
40272,19221,95
40273,19221,4
40274,19221,82
40275,19222,92
40276,19222,94
40277,19222,98
40278,19223,95
40279,19223,85
40280,19223,82
40281,19224,105
40282,19224,92
40283,19224,94
40284,19225,117
40285,19226,104
40286,19226,86
40287,19227,89
40288,19227,83
40289,19227,113
40290,19228,92
40291,19228,99
40292,19229,82
40293,19229,83
40294,19229,84
40295,19230,117
40296,19231,96
40297,19231,94
40298,19231,99
40299,19232,65
40300,19233,101
40301,19233,94
40302,19233,98
40303,19234,65
40304,19234,94
40305,19235,96
40306,19235,99
40307,19236,100
40308,19236,117
40309,19237,86
40310,19237,83
40311,19238,105
40312,19238,102
40313,19239,4
40314,19239,87
40315,19240,117
40316,19241,92
40317,19241,94
40318,19241,99
40319,19242,96
40320,19242,92
40321,19242,94
40322,19243,65
40323,19244,92
40324,19244,93
40325,19244,99
40326,19245,85
40327,19245,4
40328,19245,82
40329,19246,65
40330,19246,94
40331,19247,117
40332,19248,95
40333,19248,85
40334,19248,82
40335,19249,96
40336,19249,92
40337,19249,115
40338,19250,96
40339,19251,117
40340,19252,117
40341,19253,117
40342,19254,104
40343,19254,89
40344,19255,105
40345,19255,94
40346,19256,82
40347,19256,111
40348,19256,89
40349,19257,117
40350,19258,117
40351,19259,65
40352,19259,94
40353,19260,86
40354,19260,83
40355,19260,106
40356,19261,82
40357,19261,88
40358,19261,83
40359,19262,117
40360,19263,96
40361,19264,101
40362,19264,98
40363,19265,93
40364,19265,94
40365,19265,98
40366,19266,82
40367,19266,88
40368,19266,97
40369,19267,117
40370,19268,54
40371,19269,117
40372,19270,105
40373,19270,94
40374,19270,102
40375,19271,92
40376,19271,94
40377,19271,100
40378,19272,91
40379,19272,92
40380,19272,109
40381,19273,89
40382,19274,92
40383,19274,94
40384,19275,96
40385,19275,93
40386,19276,65
40387,19276,94
40388,19277,117
40389,19278,117
40390,19279,101
40391,19279,94
40392,19279,98
40393,19280,82
40394,19280,88
40395,19280,89
40396,19281,119
40397,19281,89
40398,19282,101
40399,19282,98
40400,19283,110
40401,19283,82
40402,19283,90
40403,19284,96
40404,19284,92
40405,19284,93
40406,19285,65
40407,19285,94
40408,19286,110
40409,19286,82
40410,19287,110
40411,19287,82
40412,19288,95
40413,19288,82
40414,19288,88
40415,19289,110
40416,19289,104
40417,19290,85
40418,19290,82
40419,19290,83
40420,19291,118
40421,19291,89
40422,19292,96
40423,19292,94
40424,19293,96
40425,19293,94
40426,19293,109
40427,19294,85
40428,19294,82
40429,19294,83
40430,19295,105
40431,19295,96
40432,19295,92
40433,19296,82
40434,19296,83
40435,19297,91
40436,19297,100
40437,19298,96
40438,19298,93
40439,19299,117
40440,19300,82
40441,19300,111
40442,19300,89
40443,19301,101
40444,19301,93
40445,19301,98
40446,19302,95
40447,19302,4
40448,19303,4
40449,19303,82
40450,19303,112
40451,19304,105
40452,19304,102
40453,19305,92
40454,19305,94
40455,19305,99
40456,19306,91
40457,19306,96
40458,19307,65
40459,19308,117
40460,19309,85
40461,19309,82
40462,19309,89
40463,19310,82
40464,19310,111
40465,19310,88
40466,19311,82
40467,19311,118
40468,19311,89
40469,19312,92
40470,19312,94
40471,19312,99
40472,19313,96
40473,19313,92
40474,19313,94
40475,19314,96
40476,19314,93
40477,19315,96
40478,19315,92
40479,19315,94
40480,19316,85
40481,19316,4
40482,19317,83
40483,19318,117
40484,19319,82
40485,19319,83
40486,19320,96
40487,19320,92
40488,19321,105
40489,19321,94
40490,19322,92
40491,19322,94
40492,19322,100
40493,19323,65
40494,19323,115
40495,19324,91
40496,19324,96
40497,19324,100
40498,19325,117
40499,19326,96
40500,19326,94
40501,19326,99
40502,19327,101
40503,19327,93
40504,19328,91
40505,19328,96
40506,19329,104
40507,19329,89
40508,19330,82
40509,19330,83
40510,19331,91
40511,19331,96
40512,19331,100
40513,19332,82
40514,19332,89
40515,19333,91
40516,19334,92
40517,19334,93
40518,19334,94
40519,19335,104
40520,19335,89
40521,19336,82
40522,19336,88
40523,19336,83
40524,19337,94
40525,19337,102
40526,19337,98
40527,19338,83
40528,19339,65
40529,19340,95
40530,19340,82
40531,19340,89
40532,19341,95
40533,19341,85
40534,19341,82
40535,19342,96
40536,19342,94
40537,19343,65
40538,19344,92
40539,19344,93
40540,19344,94
40541,19345,82
40542,19345,88
40543,19345,83
40544,19346,82
40545,19346,89
40546,19347,54
40547,19348,82
40548,19348,111
40549,19348,83
40550,19349,100
40551,19350,83
40552,19351,91
40553,19351,100
40554,19352,117
40555,19353,65
40556,19354,91
40557,19354,92
40558,19354,99
40559,19355,65
40560,19356,85
40561,19356,83
40562,19357,104
40563,19358,92
40564,19358,93
40565,19359,87
40566,19360,110
40567,19360,82
40568,19360,113
40569,19361,85
40570,19361,82
40571,19361,83
40572,19362,117
40573,19363,105
40574,19363,96
40575,19363,94
40576,19364,82
40577,19364,86
40578,19364,89
40579,19365,110
40580,19365,104
40581,19366,89
40582,19367,117
40583,19368,105
40584,19368,94
40585,19369,110
40586,19369,82
40587,19370,65
40588,19371,104
40589,19372,92
40590,19373,65
40591,19374,96
40592,19374,92
40593,19374,94
40594,19375,82
40595,19375,83
40596,19376,85
40597,19376,82
40598,19376,83
40599,19377,105
40600,19377,92
40601,19377,94
40602,19378,94
40603,19378,98
40604,19379,105
40605,19379,92
40606,19379,94
40607,19380,91
40608,19380,96
40609,19381,105
40610,19381,92
40611,19381,94
40612,19382,82
40613,19382,83
40614,19383,82
40615,19383,83
40616,19384,82
40617,19384,83
40618,19385,85
40619,19385,82
40620,19385,86
40621,19386,82
40622,19386,83
40623,19387,117
40624,19388,65
40625,19389,92
40626,19389,99
40627,19389,109
40628,19390,91
40629,19390,96
40630,19391,118
40631,19391,84
40632,19391,106
40633,19392,65
40634,19393,92
40635,19393,93
40636,19394,105
40637,19394,98
40638,19395,117
40639,19396,83
40640,19396,90
40641,19396,84
40642,19397,95
40643,19397,89
40644,19398,92
40645,19398,98
40646,19399,89
40647,19399,113
40648,19400,65
40649,19401,85
40650,19401,4
40651,19401,82
40652,19402,105
40653,19403,96
40654,19403,94
40655,19403,99
40656,19404,117
40657,19405,105
40658,19405,94
40659,19406,82
40660,19406,88
40661,19406,83
40662,19407,82
40663,19407,88
40664,19407,89
40665,19408,92
40666,19408,94
40667,19408,100
40668,19409,65
40669,19409,94
40670,19410,104
40671,19411,96
40672,19411,92
40673,19411,94
40674,19412,4
40675,19412,87
40676,19413,96
40677,19413,92
40678,19413,94
40679,19414,92
40680,19414,94
40681,19415,117
40682,19416,65
40683,19417,96
40684,19417,101
40685,19418,96
40686,19418,92
40687,19418,93
40688,19419,96
40689,19419,94
40690,19419,99
40691,19420,96
40692,19420,93
40693,19420,94
40694,19421,117
40695,19422,110
40696,19422,82
40697,19423,104
40698,19424,65
40699,19424,116
40700,19425,117
40701,19426,92
40702,19426,94
40703,19426,98
40704,19427,110
40705,19427,104
40706,19428,104
40707,19428,89
40708,19429,96
40709,19429,94
40710,19430,65
40711,19430,94
40712,19431,65
40713,19431,109
40714,19432,91
40715,19432,96
40716,19433,82
40717,19433,83
40718,19434,104
40719,19435,119
40720,19435,86
40721,19435,106
40722,19436,86
40723,19436,106
40724,19437,82
40725,19437,88
40726,19437,83
40727,19438,82
40728,19438,88
40729,19438,83
40730,19439,92
40731,19439,94
40732,19440,92
40733,19440,93
40734,19440,94
40735,19441,82
40736,19441,83
40737,19442,95
40738,19442,4
40739,19442,82
40740,19443,101
40741,19443,98
40742,19444,65
40743,19445,82
40744,19445,89
40745,19445,83
40746,19446,92
40747,19446,99
40748,19447,65
40749,19447,94
40750,19448,95
40751,19448,4
40752,19448,82
40753,19449,89
40754,19450,82
40755,19450,83
40756,19451,92
40757,19451,93
40758,19451,94
40759,19452,117
40760,19453,82
40761,19453,87
40762,19454,106
40763,19454,103
40764,19455,96
40765,19455,94
40766,19456,96
40767,19456,101
40768,19456,94
40769,19457,65
40770,19457,100
40771,19458,92
40772,19458,93
40773,19458,98
40774,19459,117
40775,19460,91
40776,19461,92
40777,19462,65
40778,19463,104
40779,19464,91
40780,19464,65
40781,19465,89
40782,19465,83
40783,19466,65
40784,19467,117
40785,19468,96
40786,19469,85
40787,19469,82
40788,19469,97
40789,19470,117
40790,19471,4
40791,19471,112
40792,19472,117
40793,19473,96
40794,19473,92
40795,19474,117
40796,19475,88
40797,19475,89
40798,19475,83
40799,19476,83
40800,19477,85
40801,19477,83
40802,19477,84
40803,19478,83
40804,19478,84
40805,19478,106
40806,19479,82
40807,19479,89
40808,19479,83
40809,19480,82
40810,19480,83
40811,19480,90
40812,19481,105
40813,19481,94
40814,19482,65
40815,19482,94
40816,19483,105
40817,19483,108
40818,19483,94
40819,19484,105
40820,19484,108
40821,19484,94
40822,19485,92
40823,19485,93
40824,19486,96
40825,19486,94
40826,19486,99
40827,19487,92
40828,19487,94
40829,19487,100
40830,19488,82
40831,19488,83
40832,19489,110
40833,19489,82
40834,19490,4
40835,19490,87
40836,19491,105
40837,19491,94
40838,19492,104
40839,19493,96
40840,19493,101
40841,19494,96
40842,19494,94
40843,19494,100
40844,19495,105
40845,19495,92
40846,19495,94
40847,19496,85
40848,19496,86
40849,19496,83
40850,19497,105
40851,19497,96
40852,19497,94
40853,19498,65
40854,19498,109
40855,19499,65
40856,19499,94
40857,19500,92
40858,19500,94
40859,19500,99
40860,19501,96
40861,19501,92
40862,19501,94
40863,19502,91
40864,19502,96
40865,19503,65
40866,19503,94
40867,19504,92
40868,19504,94
40869,19505,65
40870,19505,94
40871,19506,117
40872,19507,93
40873,19507,98
40874,19508,94
40875,19508,98
40876,19509,101
40877,19509,98
40878,19510,117
40879,19511,104
40880,19512,85
40881,19512,86
40882,19512,83
40883,19513,65
40884,19513,109
40885,19514,105
40886,19514,102
40887,19515,85
40888,19515,82
40889,19515,83
40890,19516,100
40891,19516,117
40892,19517,117
40893,19518,85
40894,19518,82
40895,19518,83
40896,19519,96
40897,19520,92
40898,19521,92
40899,19521,94
40900,19522,96
40901,19522,99
40902,19523,101
40903,19523,93
40904,19524,105
40905,19525,105
40906,19525,92
40907,19525,94
40908,19526,105
40909,19526,92
40910,19526,94
40911,19527,105
40912,19527,92
40913,19527,94
40914,19528,105
40915,19528,92
40916,19528,94
40917,19529,105
40918,19529,92
40919,19529,94
40920,19530,105
40921,19530,92
40922,19530,94
40923,19531,91
40924,19532,105
40925,19532,94
40926,19532,102
40927,19533,117
40928,19534,65
40929,19534,109
40930,19535,93
40931,19535,98
40932,19536,89
40933,19537,94
40934,19537,98
40935,19538,82
40936,19538,83
40937,19538,106
40938,19539,85
40939,19539,82
40940,19539,83
40941,19540,82
40942,19540,83
40943,19541,85
40944,19541,82
40945,19541,83
40946,19542,96
40947,19542,92
40948,19542,94
40949,19543,85
40950,19543,82
40951,19543,83
40952,19544,91
40953,19544,96
40954,19545,82
40955,19545,88
40956,19545,83
40957,19546,85
40958,19546,82
40959,19546,88
40960,19547,82
40961,19547,88
40962,19547,89
40963,19548,117
40964,19549,96
40965,19549,93
40966,19549,100
40967,19550,91
40968,19550,92
40969,19550,109
40970,19551,85
40971,19551,82
40972,19551,97
40973,19552,92
40974,19552,93
40975,19552,94
40976,19553,82
40977,19553,83
40978,19554,95
40979,19554,119
40980,19554,82
40981,19555,96
40982,19555,92
40983,19555,94
40984,19556,95
40985,19556,85
40986,19556,82
40987,19557,95
40988,19557,4
40989,19557,82
40990,19558,4
40991,19559,96
40992,19559,93
40993,19559,99
40994,19560,117
40995,19561,65
40996,19561,100
40997,19562,117
40998,19563,118
40999,19564,92
41000,19564,94
41001,19565,92
41002,19565,94
41003,19565,99
41004,19566,91
41005,19566,96
41006,19567,65
41007,19568,92
41008,19568,93
41009,19569,117
41010,19570,117
41011,19571,104
41012,19572,82
41013,19572,83
41014,19572,113
41015,19573,82
41016,19573,88
41017,19573,83
41018,19574,82
41019,19574,83
41020,19575,82
41021,19575,83
41022,19576,96
41023,19576,93
41024,19577,82
41025,19577,86
41026,19577,83
41027,19578,96
41028,19578,92
41029,19578,94
41030,19579,82
41031,19579,83
41032,19579,84
41033,19580,91
41034,19580,92
41035,19580,109
41036,19581,85
41037,19581,82
41038,19581,83
41039,19582,92
41040,19582,94
41041,19582,100
41042,19583,104
41043,19583,89
41044,19584,82
41045,19584,83
41046,19585,117
41047,19586,82
41048,19586,88
41049,19586,83
41050,19587,107
41051,19587,92
41052,19587,94
41053,19588,95
41054,19588,104
41055,19589,92
41056,19589,93
41057,19589,94
41058,19590,82
41059,19590,83
41060,19590,90
41061,19591,96
41062,19591,92
41063,19591,94
41064,19592,82
41065,19592,88
41066,19592,83
41067,19593,94
41068,19593,98
41069,19594,82
41070,19594,88
41071,19594,83
41072,19595,85
41073,19595,82
41074,19595,83
41075,19596,82
41076,19596,83
41077,19597,85
41078,19597,82
41079,19597,83
41080,19598,82
41081,19598,83
41082,19599,92
41083,19599,94
41084,19600,82
41085,19600,83
41086,19601,82
41087,19601,88
41088,19601,89
41089,19602,91
41090,19602,96
41091,19603,85
41092,19603,83
41093,19603,84
41094,19604,83
41095,19605,110
41096,19605,82
41097,19606,105
41098,19606,96
41099,19606,92
41100,19607,117
41101,19608,92
41102,19608,116
41103,19609,65
41104,19610,92
41105,19610,98
41106,19611,92
41107,19611,94
41108,19611,109
41109,19612,89
41110,19613,104
41111,19613,89
41112,19614,91
41113,19614,96
41114,19615,117
41115,19616,85
41116,19616,83
41117,19617,65
41118,19617,109
41119,19618,65
41120,19619,104
41121,19620,96
41122,19620,92
41123,19620,94
41124,19621,117
41125,19622,65
41126,19623,117
41127,19624,82
41128,19624,111
41129,19624,88
41130,19625,82
41131,19625,111
41132,19625,88
41133,19626,85
41134,19626,82
41135,19626,111
41136,19627,85
41137,19627,82
41138,19627,111
41139,19628,82
41140,19628,88
41141,19628,83
41142,19629,82
41143,19629,111
41144,19629,83
41145,19630,82
41146,19630,111
41147,19630,88
41148,19631,92
41149,19631,93
41150,19631,98
41151,19632,91
41152,19632,92
41153,19632,100
41154,19633,105
41155,19633,94
41156,19634,92
41157,19634,94
41158,19635,95
41159,19635,82
41160,19635,88
41161,19636,89
41162,19636,83
41163,19637,94
41164,19637,102
41165,19637,98
41166,19638,92
41167,19638,94
41168,19638,100
41169,19639,65
41170,19640,96
41171,19640,93
41172,19641,65
41173,19642,65
41174,19643,92
41175,19643,93
41176,19643,94
41177,19644,96
41178,19644,92
41179,19644,93
41180,19645,96
41181,19645,94
41182,19645,99
41183,19646,92
41184,19646,94
41185,19646,100
41186,19647,65
41187,19647,94
41188,19647,116
41189,19648,85
41190,19648,82
41191,19648,83
41192,19649,104
41193,19649,111
41194,19650,118
41195,19651,105
41196,19651,96
41197,19651,94
41198,19652,92
41199,19652,94
41200,19652,99
41201,19653,92
41202,19653,94
41203,19654,92
41204,19654,94
41205,19654,98
41206,19655,82
41207,19655,83
41208,19656,82
41209,19656,83
41210,19657,65
41211,19658,65
41212,19659,117
41213,19660,105
41214,19660,92
41215,19660,94
41216,19661,83
41217,19661,84
